CustomerID,Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Avg_Order_Value,Purchase_Interval,Orders_last_30d,Spend_last_30d,Active_30d,Cluster,Churn
14657,110,33,6263.6900000000005,0.4354838709677419,2,189.80878787878788,1.844848484848485,0.0,0.0,0,5,1
14659,43,21,6062.35,0.28,42,288.68333333333334,60.88,0.0,0.0,0,5,0
14662,47,18,4362.46,0.4166666666666667,36,242.35888888888888,60.88000000000001,0.0,0.0,0,5,0
14665,21,12,5428.4,0.2307692307692307,4,452.3666666666666,10.146666666666668,12.0,5428.4,1,1,0
14667,111,71,27835.61,0.3511904761904761,30,392.05084507042255,12.861971830985915,0.0,0.0,0,7,1
14669,135,43,7017.89,0.3272727272727272,39,163.2067441860465,27.60837209302326,0.0,0.0,0,5,1
14672,148,16,2476.54,0.2941176470588235,8,154.78375,15.22,0.0,0.0,0,1,1
14673,286,7,1732.33,0.3333333333333333,9,247.47571428571428,39.13714285714286,0.0,0.0,0,0,1
14679,335,1,160.21,1.0,26,160.21,791.44,0.0,0.0,0,3,1
14680,71,38,8092.18,0.4044943820224719,37,212.9521052631579,29.638947368421054,0.0,0.0,0,5,0
14684,238,24,3419.26,0.3181818181818182,4,142.46916666666667,5.073333333333333,0.0,0.0,0,0,1
14688,33,38,7770.65,0.3103448275862069,46,204.4907894736842,36.84842105263158,0.0,0.0,0,5,0
14692,79,18,5365.14,0.3214285714285714,16,298.06333333333333,27.05777777777778,0.0,0.0,0,5,0
14696,108,26,3752.28,0.3142857142857143,48,144.31846153846155,56.196923076923085,0.0,0.0,0,5,1
14701,53,38,8409.91,0.2631578947368421,43,221.3134210526316,34.445263157894736,0.0,0.0,0,5,0
14702,46,41,8641.24,0.4175824175824176,50,210.76195121951216,37.1219512195122,0.0,0.0,0,5,0
14708,222,8,2898.88,0.5384615384615384,16,362.36,60.88,0.0,0.0,0,3,1
14709,41,17,2979.92,0.4594594594594595,45,175.28941176470587,80.5764705882353,0.0,0.0,0,5,0
14713,93,49,8039.72,0.3875,42,164.07591836734696,26.091428571428573,0.0,0.0,0,5,1
14715,130,7,556.35,0.3076923076923077,2,79.47857142857143,8.697142857142858,0.0,0.0,0,1,1
14723,192,41,7858.58,0.3666666666666666,4,191.67268292682925,2.969756097560976,0.0,0.0,0,5,1
14729,358,42,8608.1,0.380281690140845,43,204.9547619047619,31.164761904761907,0.0,0.0,0,0,1
14732,167,5,345.96,0.5,33,69.192,200.904,0.0,0.0,0,3,1
14733,59,72,11961.86,0.3358208955223881,30,166.13694444444445,12.683333333333334,0.0,0.0,0,6,0
14735,18,19,3487.46,0.5151515151515151,46,183.55052631578948,73.69684210526316,2.0,461.75,1,5,0
14737,173,2,267.29,0.25,21,133.645,319.62,0.0,0.0,0,1,1
14738,51,9,2164.96,0.2727272727272727,13,240.5511111111111,43.96888888888889,0.0,0.0,0,1,0
14739,162,11,1057.34,0.4444444444444444,27,96.12181818181816,74.71636363636364,0.0,0.0,0,1,1
14741,232,8,1550.47,0.2631578947368421,32,193.80875,121.76,0.0,0.0,0,0,1
14744,29,9,1818.78,0.2857142857142857,31,202.08666666666667,104.8488888888889,1.0,209.34,1,1,0
14748,131,19,1766.64,0.4571428571428571,31,92.98105263157896,49.665263157894735,0.0,0.0,0,5,1
14755,144,18,2873.08,0.4444444444444444,50,159.61555555555557,84.55555555555556,0.0,0.0,0,5,1
14761,145,3,965.51,0.4285714285714285,17,321.83666666666664,172.49333333333334,0.0,0.0,0,1,1
14766,258,5,818.27,0.125,24,163.654,146.11200000000002,0.0,0.0,0,0,1
14769,103,33,5535.85,0.423728813559322,26,167.7530303030303,23.983030303030304,0.0,0.0,0,5,1
14770,94,9,1385.05,0.4705882352941176,39,153.89444444444445,131.90666666666667,0.0,0.0,0,1,1
14775,337,9,1582.54,0.35,25,175.83777777777777,84.55555555555556,0.0,0.0,0,0,1
14776,33,19,3086.03,0.4090909090909091,42,162.42263157894735,67.28842105263158,0.0,0.0,0,5,0
14777,195,1,68.75999999999999,0.0,40,68.75999999999999,1217.6,0.0,0.0,0,0,1
14778,11,15,2911.96,0.3888888888888889,26,194.13066666666663,52.76266666666667,15.0,2911.96,1,5,0
14779,90,20,8888.43,0.3142857142857143,17,444.4215,25.874,0.0,0.0,0,5,0
14782,80,3,516.74,0.3333333333333333,12,172.24666666666667,121.76,0.0,0.0,0,1,0
14784,97,3,266.9,0.5,25,88.96666666666665,253.66666666666663,0.0,0.0,0,3,1
14794,142,5,827.36,0.5555555555555556,31,165.472,188.728,0.0,0.0,0,3,1
14796,81,80,15665.61,0.3076923076923077,3,195.820125,1.1415000000000002,0.0,0.0,0,6,0
14798,18,5,1195.76,0.0,37,239.152,225.256,5.0,1195.76,1,1,0
14800,146,73,11825.88,0.4041095890410959,21,161.99835616438355,8.756712328767124,0.0,0.0,0,6,1
14805,40,15,3177.21,0.4736842105263157,20,211.814,40.58666666666667,0.0,0.0,0,5,0
14810,4,24,6882.16,0.4,21,286.75666666666666,26.635,8.0,1366.28,1,5,0
14813,320,25,2951.77,0.2333333333333333,32,118.0708,38.9632,0.0,0.0,0,0,1
14821,280,1,370.0,0.5,41,370.0,1248.04,0.0,0.0,0,0,1
14825,201,11,2111.3,0.3333333333333333,34,191.93636363636367,94.08727272727272,0.0,0.0,0,0,1
14828,152,3,353.44,0.4,25,117.81333333333332,253.66666666666663,0.0,0.0,0,1,1
14829,203,19,4722.35,0.2758620689655172,15,248.5447368421053,24.031578947368423,0.0,0.0,0,0,1
14841,202,11,2394.13,0.1578947368421052,50,217.64818181818185,138.36363636363637,0.0,0.0,0,0,1
14842,5,2,175.57999999999998,0.0,14,87.78999999999999,213.08,2.0,175.57999999999998,1,1,0
14849,59,31,5538.68,0.2884615384615384,45,178.66709677419357,44.18709677419355,0.0,0.0,0,5,0
14850,26,12,1613.44,0.4545454545454545,21,134.45333333333335,53.27,11.0,1591.75,1,1,0
14865,336,1,50.83,0.0,8,50.83,243.52,0.0,0.0,0,0,1
14866,269,1,21.69,0.0,43,21.69,1308.92,0.0,0.0,0,0,1
14867,147,8,996.29,0.4375,50,124.53625,190.25,0.0,0.0,0,1,1
14871,221,8,979.33,0.36,27,122.41625,102.735,0.0,0.0,0,0,1
14878,200,6,1064.23,0.3076923076923077,12,177.37166666666667,60.88,0.0,0.0,0,0,1
14889,148,7,576.75,0.2,6,82.39285714285714,26.091428571428573,0.0,0.0,0,1,1
14895,93,1,92.8,0.0,42,92.8,1278.48,0.0,0.0,0,1,1
14896,262,19,3563.92,0.25,40,187.57473684210527,64.0842105263158,0.0,0.0,0,0,1
14898,111,9,1723.69,0.4166666666666667,25,191.5211111111111,84.55555555555556,0.0,0.0,0,1,1
14901,222,25,5015.89,0.475,4,200.6356,4.8704,0.0,0.0,0,0,1
14907,222,20,5276.43,0.375,46,263.8215,70.012,0.0,0.0,0,0,1
14911,11,276,56169.82,0.3403441682600382,34,203.51384057971012,3.749855072463768,40.0,6460.54,1,4,0
14913,206,7,1026.04,0.2352941176470588,4,146.57714285714286,17.394285714285715,0.0,0.0,0,0,1
14916,99,7,2357.4300000000003,0.4,42,336.77571428571434,182.64,0.0,0.0,0,1,1
14932,263,3,833.54,0.3529411764705882,35,277.84666666666664,355.1333333333334,0.0,0.0,0,0,1
14944,172,1,43.98,0.0,18,43.98,547.9200000000001,0.0,0.0,0,1,1
14952,247,7,627.08,0.3,28,89.58285714285715,121.76,0.0,0.0,0,0,1
14961,153,18,3540.87,0.4634146341463415,34,196.715,57.49777777777778,0.0,0.0,0,5,1
14970,53,4,1541.05,0.6,46,385.2625,350.06,0.0,0.0,0,3,0
14976,115,10,1019.42,0.25,17,101.942,51.748000000000005,0.0,0.0,0,1,1
14978,62,29,4914.91,0.2837837837837837,36,169.4796551724138,37.78758620689656,0.0,0.0,0,5,0
14985,191,32,4956.59,0.4,4,154.8934375,3.805,0.0,0.0,0,5,1
14987,263,1,324.84,0.0,3,324.84,91.32,0.0,0.0,0,0,1
15002,165,23,3598.69,0.4464285714285714,41,156.46478260869566,54.26260869565217,0.0,0.0,0,5,1
15005,19,70,12072.5,0.3698630136986301,30,172.46428571428572,13.045714285714286,14.0,3308.59,1,6,0
15012,357,30,6193.14,0.2592592592592592,42,206.438,42.616,0.0,0.0,0,0,1
15018,287,1,319.94,0.2,22,319.94,669.6800000000001,0.0,0.0,0,0,1
15021,277,19,4164.34,0.3333333333333333,35,219.1757894736842,56.07368421052632,0.0,0.0,0,0,1
15023,105,41,8983.52,0.3809523809523809,40,219.11024390243904,29.69756097560976,0.0,0.0,0,5,1
15024,280,19,5037.69,0.375,9,265.1415789473684,14.418947368421057,0.0,0.0,0,0,1
15028,297,7,1025.24,0.1428571428571428,8,146.46285714285713,34.78857142857143,0.0,0.0,0,0,1
15032,271,18,2136.26,0.5,4,118.68111111111112,6.764444444444445,0.0,0.0,0,0,1
15033,122,14,4248.08,0.265625,10,303.4342857142857,21.742857142857144,0.0,0.0,0,1,1
15034,160,35,6436.57,0.3780487804878049,2,183.902,1.7394285714285715,0.0,0.0,0,5,1
15038,323,23,2658.46,0.2571428571428571,37,115.58521739130435,48.96869565217391,0.0,0.0,0,0,1
15039,27,148,30508.02,0.3301587301587301,19,206.13527027027027,3.907837837837838,25.0,5315.36,1,7,0
15044,138,52,9426.52,0.3059701492537313,31,181.2792307692308,18.14692307692308,0.0,0.0,0,6,1
15046,20,21,4271.4,0.2448979591836734,4,203.4,5.798095238095239,5.0,1591.72,1,5,0
15048,300,5,1718.16,0.217391304347826,17,343.632,103.496,0.0,0.0,0,0,1
15052,76,19,3268.13,0.3,33,172.00684210526316,52.86947368421053,0.0,0.0,0,1,0
15057,46,17,3080.03,0.2727272727272727,12,181.17823529411768,21.487058823529413,0.0,0.0,0,1,0
15058,29,33,6366.32,0.3114754098360656,8,192.91878787878787,7.37939393939394,33.0,6366.32,1,5,0
15059,87,16,2664.18,0.3,20,166.51125,38.05,0.0,0.0,0,1,0
15061,66,80,17423.11,0.3117647058823529,7,217.788875,2.6635,0.0,0.0,0,6,0
15062,204,7,460.61,0.3636363636363636,22,65.80142857142857,95.66857142857144,0.0,0.0,0,0,1
15070,347,1,528.44,1.0,39,528.44,1187.16,0.0,0.0,0,3,1
15078,77,30,5981.96,0.375,6,199.39866666666663,6.088,0.0,0.0,0,5,0
15079,42,17,4568.34,0.5925925925925926,45,268.7258823529412,80.5764705882353,0.0,0.0,0,5,0
15081,281,4,585.65,0.5,24,146.4125,182.64,0.0,0.0,0,0,1
15090,6,15,2699.58,0.3478260869565217,17,179.972,34.498666666666665,15.0,2699.58,1,1,0
15093,162,17,3950.83,0.3076923076923077,46,232.4017647058824,82.36705882352942,0.0,0.0,0,1,1
15100,124,6,1108.1,0.3333333333333333,49,184.6833333333333,248.59333333333336,0.0,0.0,0,1,1
15101,153,4,282.52,0.4,40,70.63,304.40000000000003,0.0,0.0,0,1,1
15107,23,12,1674.71,0.15,20,139.55916666666667,50.73333333333334,1.0,6.51,1,1,0
15110,73,9,1871.94,0.2222222222222222,8,207.9933333333333,27.05777777777778,0.0,0.0,0,1,0
15111,346,9,2892.04,0.25,9,321.3377777777778,30.440000000000005,0.0,0.0,0,0,1
15139,151,4,322.3,0.375,16,80.575,121.76,0.0,0.0,0,1,1
15144,33,10,4273.65,0.3684210526315789,35,427.365,106.54,0.0,0.0,0,1,0
15157,187,24,3211.73,0.2321428571428571,43,133.82208333333332,54.53833333333333,0.0,0.0,0,0,1
15159,44,51,8363.37,0.2875,29,163.98764705882354,17.309019607843137,0.0,0.0,0,6,0
15160,188,3,431.3,0.5,30,143.76666666666668,304.40000000000003,0.0,0.0,0,3,1
15164,167,5,473.54,0.4375,28,94.708,170.464,0.0,0.0,0,1,1
15165,355,12,2351.77,0.4074074074074074,36,195.9808333333333,91.32,0.0,0.0,0,0,1
15167,85,14,2760.39,0.3902439024390244,2,197.17071428571427,4.348571428571429,0.0,0.0,0,1,0
15171,101,3,142.14,0.2857142857142857,48,47.38,487.04,0.0,0.0,0,1,1
15174,93,1,559.5600000000001,0.2727272727272727,34,559.5600000000001,1034.96,0.0,0.0,0,1,1
15179,77,26,3954.74,0.3555555555555555,19,152.1053846153846,22.244615384615383,0.0,0.0,0,5,0
15180,283,6,608.15,0.1666666666666666,41,101.35833333333332,208.00666666666663,0.0,0.0,0,0,1
15181,222,2,71.17999999999999,0.0,20,35.59,304.40000000000003,0.0,0.0,0,0,1
15189,33,7,1482.03,0.2,11,211.71857142857144,47.83428571428572,0.0,0.0,0,1,0
15192,257,9,1047.57,0.2666666666666666,37,116.39666666666666,125.14222222222222,0.0,0.0,0,0,1
15194,30,55,24698.14,0.3070175438596491,33,449.0570909090909,18.264000000000003,11.0,2053.74,1,6,0
15197,132,3,77.77,0.75,45,25.92333333333333,456.6,0.0,0.0,0,3,1
15199,6,1,161.17000000000002,0.0,41,161.17000000000002,1248.04,1.0,161.17,1,1,0
15203,25,6,275.16,0.35,19,45.86000000000001,96.39333333333332,6.0,275.16,1,1,0
15204,188,7,379.43,0.2222222222222222,29,54.20428571428572,126.10857142857142,0.0,0.0,0,0,1
15208,173,1,90.62,0.6666666666666666,16,90.62,487.04,0.0,0.0,0,3,1
15211,256,8,1258.07,0.391304347826087,40,157.25875,152.20000000000002,0.0,0.0,0,0,1
15213,71,9,755.0600000000001,0.28,41,83.89555555555556,138.67111111111112,0.0,0.0,0,1,0
15215,59,2,268.17,0.5,15,134.085,228.3,0.0,0.0,0,1,0
15218,73,15,2702.54,0.3928571428571428,11,180.16933333333333,22.32266666666667,0.0,0.0,0,1,0
15221,271,5,375.99,0.2727272727272727,7,75.19800000000001,42.616,0.0,0.0,0,0,1
15222,76,5,959.99,0.4,26,191.998,158.288,0.0,0.0,0,1,0
15224,195,9,411.2600000000001,0.5,28,45.695555555555565,94.70222222222225,0.0,0.0,0,3,1
15226,20,7,891.08,0.25,37,127.29714285714286,160.89714285714285,7.0,891.0799999999999,1,1,0
15227,59,5,1164.37,0.25,42,232.874,255.696,0.0,0.0,0,1,0
15235,13,34,7788.15,0.2386363636363636,23,229.06323529411765,20.591764705882355,8.0,1849.33,1,5,0
15240,28,11,2333.53,0.3529411764705882,40,212.13909090909087,110.6909090909091,8.0,1887.96,1,1,0
15246,202,6,323.83,0.4166666666666667,2,53.97166666666666,10.146666666666668,0.0,0.0,0,0,1
15260,346,9,1750.87,0.3529411764705882,45,194.5411111111111,152.2,0.0,0.0,0,0,1
15262,96,9,1945.16,0.5,40,216.1288888888889,135.2888888888889,0.0,0.0,0,1,1
15266,162,4,677.8,0.3333333333333333,22,169.45,167.42000000000002,0.0,0.0,0,1,1
15270,19,8,917.72,0.1111111111111111,36,114.715,136.98000000000002,8.0,917.72,1,1,0
15271,159,16,4158.71,0.325,37,259.919375,70.3925,0.0,0.0,0,1,1
15279,179,7,1836.58,0.4285714285714285,10,262.36857142857144,43.48571428571429,0.0,0.0,0,1,1
15281,88,27,4071.59,0.3818181818181818,36,150.79962962962964,40.58666666666667,0.0,0.0,0,5,0
15288,259,10,2584.94,0.3076923076923077,50,258.494,152.2,0.0,0.0,0,0,1
15290,119,7,676.47,0.4736842105263157,3,96.63857142857144,13.045714285714286,0.0,0.0,0,1,1
15291,79,13,1122.03,0.2,32,86.31,74.92923076923077,0.0,0.0,0,1,0
15296,113,30,7483.309999999999,0.3770491803278688,40,249.44366666666664,40.58666666666667,0.0,0.0,0,5,1
15298,103,17,2238.64,0.3076923076923077,2,131.68470588235294,3.581176470588236,0.0,0.0,0,1,1
15299,337,1,354.95,0.6666666666666666,25,354.95,761.0,0.0,0.0,0,3,1
15301,300,17,4127.03,0.2941176470588235,19,242.76647058823528,34.02117647058824,0.0,0.0,0,0,1
15304,301,3,284.47,0.2,12,94.82333333333334,121.76,0.0,0.0,0,0,1
15311,13,291,80775.51,0.3219761499148211,40,277.57907216494846,4.184192439862543,65.0,10789.85,1,2,0
15312,178,5,697.96,0.3529411764705882,47,139.592,286.136,0.0,0.0,0,1,1
15316,114,1,50.0,0.0,28,50.0,852.32,0.0,0.0,0,1,1
15326,140,10,1881.77,0.3793103448275862,45,188.177,136.98,0.0,0.0,0,1,1
15329,257,1,102.82,0.6666666666666666,48,102.82,1461.12,0.0,0.0,0,3,1
15332,270,17,2884.79,0.4,30,169.6935294117647,53.71764705882353,0.0,0.0,0,0,1
15339,70,32,5572.67,0.5853658536585366,47,174.1459375,44.70875,0.0,0.0,0,5,0
15346,137,7,824.62,0.4117647058823529,15,117.80285714285716,65.22857142857143,0.0,0.0,0,1,1
15347,269,2,104.09,0.0,48,52.045,730.5600000000001,0.0,0.0,0,0,1
15350,356,3,594.53,0.2,48,198.17666666666665,487.04,0.0,0.0,0,0,1
15351,321,24,21416.8,0.2641509433962264,29,892.3666666666667,36.781666666666666,0.0,0.0,0,6,1
15353,287,4,1055.46,0.1666666666666666,46,263.865,350.06,0.0,0.0,0,0,1
15356,222,58,10539.22,0.3391304347826087,32,181.7106896551724,16.794482758620692,0.0,0.0,0,6,1
15358,29,69,11464.85,0.3442622950819672,35,166.1572463768116,15.44057971014493,3.0,221.92,1,6,0
15361,234,5,521.14,0.4285714285714285,2,104.228,12.176,0.0,0.0,0,0,1
15363,344,2,1166.17,0.4375,32,583.085,487.04,0.0,0.0,0,0,1
15365,42,9,2153.17,0.4166666666666667,30,239.2411111111111,101.46666666666668,0.0,0.0,0,1,0
15366,195,6,1356.92,0.375,37,226.1533333333333,187.7133333333333,0.0,0.0,0,0,1
15370,137,2,115.15,0.375,38,57.575,578.36,0.0,0.0,0,1,1
15373,63,16,2603.35,0.25,24,162.709375,45.66,0.0,0.0,0,1,0
15379,95,62,11874.0,0.3188405797101449,10,191.51612903225808,4.909677419354839,0.0,0.0,0,6,1
15380,257,1,330.0,0.0,9,330.0,273.96000000000004,0.0,0.0,0,0,1
15384,210,13,1889.55,0.4090909090909091,30,145.35,70.24615384615385,0.0,0.0,0,0,1
15392,194,10,1731.73,0.35,50,173.173,152.2,0.0,0.0,0,0,1
15394,199,15,2947.64,0.2916666666666667,38,196.50933333333333,77.11466666666666,0.0,0.0,0,0,1
15395,108,6,1178.98,0.7142857142857143,4,196.49666666666667,20.293333333333333,0.0,0.0,0,3,1
15415,37,38,7702.18,0.3541666666666667,27,202.68894736842103,21.62842105263158,0.0,0.0,0,5,0
15421,19,2,678.6700000000001,0.3125,49,339.33500000000004,745.7800000000001,2.0,678.6700000000001,1,1,0
15422,93,4,380.48,0.5,6,95.12,45.66,0.0,0.0,0,1,1
15426,292,33,7316.49,0.4482758620689655,17,221.7118181818182,15.681212121212122,0.0,0.0,0,0,1
15443,85,24,3510.63,0.3725490196078431,27,146.27625,34.245,0.0,0.0,0,5,0
15447,127,5,689.04,0.2222222222222222,34,137.808,206.992,0.0,0.0,0,1,1
15448,35,21,5322.87,0.5357142857142857,24,253.47,34.78857142857143,0.0,0.0,0,5,0
15454,236,11,1824.73,0.2,39,165.88454545454545,107.92363636363638,0.0,0.0,0,0,1
15456,204,12,1585.13,0.3076923076923077,28,132.09416666666667,71.02666666666667,0.0,0.0,0,0,1
15460,174,33,6770.03,0.3448275862068966,4,205.15242424242425,3.68969696969697,0.0,0.0,0,5,1
15464,160,68,14208.53,0.3057324840764331,40,208.9489705882353,17.905882352941177,0.0,0.0,0,6,1
15465,88,11,1684.31,0.4285714285714285,14,153.11909090909091,38.74181818181818,0.0,0.0,0,1,0
15468,223,1,8.99,1.0,23,8.99,700.12,0.0,0.0,0,3,1
15482,202,5,353.79,0.125,18,70.75800000000001,109.58400000000002,0.0,0.0,0,0,1
15485,147,12,2683.22,0.3720930232558139,25,223.60166666666663,63.41666666666666,0.0,0.0,0,1,1
15497,35,9,1716.55,0.0909090909090909,2,190.72777777777776,6.764444444444445,0.0,0.0,0,1,0
15498,79,85,12825.98,0.4110429447852761,14,150.89388235294118,5.01364705882353,0.0,0.0,0,6,0
15502,291,22,4957.15,0.4,27,225.325,37.35818181818182,0.0,0.0,0,0,1
15503,243,39,4160.39,0.2714285714285714,45,106.67666666666668,35.12307692307692,0.0,0.0,0,0,1
15510,126,1,35.66,0.0,15,35.66,456.6,0.0,0.0,0,1,1
15512,209,4,184.16,0.3333333333333333,42,46.04,319.62,0.0,0.0,0,0,1
15513,54,18,5160.36,0.3043478260869565,21,286.68666666666667,35.513333333333335,0.0,0.0,0,5,0
15514,221,52,7477.42,0.3274336283185841,22,143.79653846153846,12.87846153846154,0.0,0.0,0,6,1
15518,70,28,4651.99,0.2835820895522388,7,166.14249999999998,7.61,0.0,0.0,0,5,0
15525,357,36,8277.58,0.2631578947368421,48,229.93277777777777,40.58666666666667,0.0,0.0,0,0,1
15527,44,17,3031.7,0.4444444444444444,21,178.33529411764704,37.60235294117647,0.0,0.0,0,5,0
15529,96,42,8965.05,0.3947368421052631,16,213.45357142857145,11.596190476190475,0.0,0.0,0,5,1
15532,194,29,6468.61,0.34,23,223.0555172413793,24.142068965517243,0.0,0.0,0,5,1
15535,118,30,4233.74,0.3170731707317073,24,141.12466666666666,24.352,0.0,0.0,0,5,1
15544,344,15,2215.63,0.4615384615384615,22,147.7086666666667,44.64533333333334,0.0,0.0,0,0,1
15545,325,12,3735.85,0.1290322580645161,39,311.3208333333333,98.93,0.0,0.0,0,0,1
15547,43,48,8525.9,0.4222222222222222,40,177.62291666666667,25.36666666666667,0.0,0.0,0,5,0
15549,40,33,9667.94,0.4193548387096774,5,292.9678787878788,4.612121212121212,0.0,0.0,0,5,0
15555,231,49,6650.12,0.40625,34,135.71673469387756,21.121632653061223,0.0,0.0,0,5,1
15562,171,1,85.0,0.0,26,85.0,791.44,0.0,0.0,0,1,1
15563,201,6,1595.82,0.4090909090909091,41,265.97,208.00666666666663,0.0,0.0,0,0,1
15569,135,1,290.38,0.4285714285714285,32,290.38,974.08,0.0,0.0,0,1,1
15570,122,57,18842.15,0.3055555555555556,34,330.56403508771933,18.15719298245614,0.0,0.0,0,6,1
15574,199,64,13458.17,0.3584905660377358,5,210.28390625,2.3781250000000003,0.0,0.0,0,6,1
15579,39,18,3886.84,0.2307692307692307,21,215.9355555555556,35.513333333333335,0.0,0.0,0,1,0
15581,174,17,3154.0,0.3673469387755102,18,185.52941176470588,32.23058823529412,0.0,0.0,0,1,1
15587,171,2,658.95,0.3333333333333333,6,329.475,91.32,0.0,0.0,0,1,1
15589,21,6,1466.22,0.4166666666666667,11,244.37,55.80666666666667,6.0,1466.22,1,1,0
15596,54,18,3594.7200000000003,0.3953488372093023,39,199.70666666666668,65.95333333333333,0.0,0.0,0,5,0
15601,48,88,18663.1,0.375796178343949,46,212.0806818181818,15.911818181818182,0.0,0.0,0,6,0
15602,31,12,1589.96,0.4117647058823529,10,132.49666666666667,25.36666666666667,0.0,0.0,0,1,0
15605,356,9,2356.9,0.4166666666666667,21,261.8777777777778,71.02666666666667,0.0,0.0,0,0,1
15606,101,4,590.78,0.8,15,147.695,114.15,0.0,0.0,0,3,1
15607,151,6,965.01,0.2307692307692307,40,160.835,202.93333333333337,0.0,0.0,0,1,1
15611,146,1,113.99,0.0,4,113.99,121.76,0.0,0.0,0,1,1
15615,124,20,4675.34,0.36,19,233.767,28.918,0.0,0.0,0,5,1
15620,196,13,1449.57,0.5161290322580645,48,111.5053846153846,112.39384615384616,0.0,0.0,0,3,1
15626,124,7,1015.27,0.35,8,145.03857142857143,34.78857142857143,0.0,0.0,0,1,1
15628,280,14,2270.22,0.2105263157894736,4,162.1585714285714,8.697142857142858,0.0,0.0,0,0,1
15640,137,47,10929.14,0.3478260869565217,30,232.53489361702125,19.429787234042557,0.0,0.0,0,6,1
15641,206,7,1408.29,0.3,6,201.1842857142857,26.091428571428573,0.0,0.0,0,0,1
15646,337,13,1839.35,0.5294117647058824,10,141.48846153846154,23.415384615384617,0.0,0.0,0,0,1
15649,150,2,95.35,0.0,22,47.675,334.84000000000003,0.0,0.0,0,1,1
15658,14,17,6120.42,0.4285714285714285,24,360.0247058823529,42.974117647058826,10.0,2098.96,1,5,0
15660,265,6,661.06,0.3,13,110.17666666666666,65.95333333333333,0.0,0.0,0,0,1
15661,61,5,1402.0,0.4,24,280.4,146.11200000000002,0.0,0.0,0,1,0
15664,203,1,374.48,0.5,10,374.48,304.40000000000003,0.0,0.0,0,3,1
15673,116,17,2466.0,0.3396226415094339,24,145.05882352941177,42.974117647058826,0.0,0.0,0,1,1
15680,270,14,2548.68,0.4,32,182.04857142857145,69.57714285714286,0.0,0.0,0,0,1
15687,25,22,5726.97,0.2666666666666666,20,260.3168181818182,27.67272727272728,15.0,3058.11,1,5,0
15689,234,2,1121.29,0.3333333333333333,16,560.645,243.52,0.0,0.0,0,0,1
15694,26,12,2724.49,0.4166666666666667,41,227.04083333333327,104.00333333333332,1.0,58.99,1,1,0
15696,41,28,3799.57,0.3125,12,135.69892857142858,13.045714285714286,0.0,0.0,0,5,0
15708,37,47,9667.66,0.3645833333333333,49,205.69489361702128,31.73531914893617,0.0,0.0,0,6,0
15713,222,5,1105.24,0.3,3,221.048,18.264000000000003,0.0,0.0,0,0,1
15716,318,22,2690.8,0.3421052631578947,2,122.30909090909093,2.767272727272728,0.0,0.0,0,0,1
15719,14,95,17395.13,0.3771428571428571,16,183.10663157894737,5.126736842105263,50.0,8825.93,1,6,0
15723,250,22,3839.17,0.3658536585365853,4,174.5077272727273,5.534545454545455,0.0,0.0,0,0,1
15727,129,37,7652.55,0.2828282828282828,40,206.82567567567568,32.90810810810811,0.0,0.0,0,5,1
15732,341,4,355.36,0.4,21,88.84,159.81,0.0,0.0,0,0,1
15738,34,15,2580.67,0.3783783783783784,16,172.04466666666667,32.46933333333333,0.0,0.0,0,1,0
15749,135,5,663.5,0.2,44,132.7,267.872,0.0,0.0,0,1,1
15750,258,12,2305.46,0.4285714285714285,7,192.12166666666667,17.756666666666668,0.0,0.0,0,0,1
15752,349,8,1754.62,0.3571428571428571,27,219.3275,102.735,0.0,0.0,0,0,1
15759,195,1,134.56,0.5,26,134.56,791.44,0.0,0.0,0,3,1
15769,148,6,972.56,0.25,25,162.09333333333333,126.83333333333331,0.0,0.0,0,1,1
15777,65,6,610.78,0.375,24,101.79666666666668,121.76,0.0,0.0,0,1,0
15780,189,9,1979.93,0.3333333333333333,19,219.99222222222224,64.26222222222222,0.0,0.0,0,0,1
15781,1,3,767.79,0.4,19,255.93,192.78666666666663,3.0,767.79,1,1,0
15789,196,13,2374.66,0.32,28,182.66615384615383,65.56307692307692,0.0,0.0,0,0,1
15797,76,1,205.0,1.0,27,205.0,821.88,0.0,0.0,0,3,0
15799,143,8,1089.45,0.4090909090909091,31,136.18125,117.955,0.0,0.0,0,1,1
15805,254,6,1868.58,0.5454545454545454,33,311.43,167.42000000000002,0.0,0.0,0,3,1
15808,2,123,26954.08,0.2761904761904762,6,219.1388617886179,1.484878048780488,48.0,9598.94,1,7,0
15811,187,12,1345.89,0.3043478260869565,27,112.1575,68.49,0.0,0.0,0,0,1
15812,64,2,360.0,0.0,32,180.0,487.04,0.0,0.0,0,1,0
15820,79,9,1846.72,0.5882352941176471,8,205.19111111111116,27.05777777777778,0.0,0.0,0,3,0
15822,207,6,1054.58,0.25,4,175.76333333333332,20.293333333333333,0.0,0.0,0,0,1
15823,157,9,750.27,0.3529411764705882,27,83.36333333333333,91.32,0.0,0.0,0,1,1
15827,35,22,3290.08,0.2758620689655172,3,149.5490909090909,4.150909090909091,0.0,0.0,0,5,0
15831,99,3,1111.38,0.2777777777777778,39,370.46,395.72,0.0,0.0,0,1,1
15834,337,1,124.68,0.0,12,124.68,365.28,0.0,0.0,0,0,1
15835,128,5,741.1899999999999,0.4666666666666667,46,148.238,280.048,0.0,0.0,0,1,1
