Recency,Frequency,Monetary,Coupon_Ratio,Tenure_Months,Avg_Order_Value,Purchase_Interval,Orders_last_30d,Spend_last_30d,Active_30d,Cluster
66,25,5153.51,0.3055555555555556,48,206.1404,58.44480000000001,0.0,0.0,0,5
148,16,2476.54,0.2941176470588235,8,154.78375,15.22,0.0,0.0,0,1
124,3,315.15,0.4,43,105.05,436.3066666666667,0.0,0.0,0,1
108,7,373.89,0.3076923076923077,31,53.41285714285714,134.8057142857143,0.0,0.0,0,1
188,3,431.3,0.5,30,143.76666666666668,304.40000000000003,0.0,0.0,0,3
361,5,1981.33,0.2142857142857142,27,396.266,164.376,0.0,0.0,0,0
258,1,101.94,0.4,45,101.94,1369.8,0.0,0.0,0,0
270,1,62.97,0.5,28,62.97,852.32,0.0,0.0,0,3
6,15,2699.58,0.3478260869565217,17,179.972,34.498666666666665,15.0,2699.58,1,1
221,52,7477.42,0.3274336283185841,22,143.79653846153846,12.87846153846154,0.0,0.0,0,6
157,9,750.27,0.3529411764705882,27,83.36333333333333,91.32,0.0,0.0,0,1
35,10,2463.65,0.4375,25,246.365,76.1,0.0,0.0,0,1
251,8,1630.83,0.3333333333333333,20,203.85375,76.10000000000001,0.0,0.0,0,0
42,9,2153.17,0.4166666666666667,30,239.2411111111111,101.46666666666668,0.0,0.0,0,1
72,5,619.98,0.3,26,123.996,158.288,0.0,0.0,0,1
59,5,208.56,0.4444444444444444,9,41.712,54.79200000000001,0.0,0.0,0,1
41,64,12159.78,0.3619047619047619,18,189.9965625,8.561250000000001,0.0,0.0,0,6
194,11,1635.14,0.2962962962962963,21,148.64909090909092,58.11272727272728,0.0,0.0,0,0
336,8,1850.07,0.4545454545454545,42,231.25875,159.81,0.0,0.0,0,0
257,1,25.19,0.0,17,25.19,517.48,0.0,0.0,0,0
284,18,3605.65,0.2727272727272727,18,200.3138888888889,30.440000000000005,0.0,0.0,0,0
180,2,74.56,0.0,45,37.28,684.9,0.0,0.0,0,0
125,15,2429.15,0.3103448275862069,34,161.94333333333333,68.99733333333333,0.0,0.0,0,1
41,30,3593.95,0.3076923076923077,29,119.79833333333332,29.42533333333333,0.0,0.0,0,5
59,72,11961.86,0.3358208955223881,30,166.13694444444445,12.683333333333334,0.0,0.0,0,6
189,9,1979.93,0.3333333333333333,19,219.99222222222224,64.26222222222222,0.0,0.0,0,0
153,4,377.06,0.4666666666666667,10,94.265,76.10000000000001,0.0,0.0,0,3
258,11,3615.51,0.3333333333333333,40,328.6827272727273,110.6909090909091,0.0,0.0,0,0
182,26,4984.81,0.4047619047619047,6,191.72346153846155,7.024615384615386,0.0,0.0,0,5
14,43,9147.48,0.3488372093023256,5,212.7320930232558,3.539534883720931,21.0,5872.49,1,5
46,5,1776.83,0.6363636363636364,48,355.366,292.22400000000005,0.0,0.0,0,3
45,16,2100.29,0.4,25,131.268125,47.5625,0.0,0.0,0,1
31,12,1589.96,0.4117647058823529,10,132.49666666666667,25.36666666666667,0.0,0.0,0,1
6,1,161.17000000000002,0.0,41,161.17000000000002,1248.04,1.0,161.17,1,1
212,4,1193.79,0.3333333333333333,5,298.4475,38.05,0.0,0.0,0,0
29,25,4417.13,0.3953488372093023,21,176.6852,25.5696,15.0,3044.4,1,5
294,6,1512.39,0.3333333333333333,39,252.06500000000003,197.86,0.0,0.0,0,0
59,31,5538.68,0.2884615384615384,45,178.66709677419357,44.18709677419355,0.0,0.0,0,5
178,5,697.96,0.3529411764705882,47,139.592,286.136,0.0,0.0,0,1
210,21,3435.39,0.2553191489361702,12,163.59,17.394285714285715,0.0,0.0,0,0
11,27,4117.44,0.3404255319148936,37,152.49777777777777,41.71407407407407,13.0,2298.38,1,5
195,1,172.46,0.25,40,172.46,1217.6,0.0,0.0,0,0
101,4,590.78,0.8,15,147.695,114.15,0.0,0.0,0,3
328,6,1142.5,0.2857142857142857,34,190.41666666666663,172.49333333333334,0.0,0.0,0,0
154,4,453.66,0.2,10,113.415,76.10000000000001,0.0,0.0,0,1
33,99,17077.33,0.3278008298755187,41,172.49828282828284,12.606464646464646,0.0,0.0,0,6
231,26,5223.82,0.4035087719298245,6,200.91615384615383,7.024615384615386,0.0,0.0,0,0
13,15,3274.75,0.2916666666666667,7,218.31666666666663,14.205333333333334,4.0,1201.35,1,1
269,17,4175.66,0.3947368421052631,30,245.6270588235294,53.71764705882353,0.0,0.0,0,0
174,33,6770.03,0.3448275862068966,4,205.15242424242425,3.68969696969697,0.0,0.0,0,5
112,18,2199.26,0.2592592592592592,48,122.18111111111112,81.17333333333335,0.0,0.0,0,1
203,1,397.36,0.6666666666666666,35,397.36,1065.4,0.0,0.0,0,3
29,12,2190.73,0.5217391304347826,11,182.5608333333333,27.903333333333336,3.0,634.1,1,5
195,17,1847.42,0.3181818181818182,47,108.67176470588235,84.15764705882353,0.0,0.0,0,0
6,67,12847.5,0.3308270676691729,48,191.7537313432836,21.80776119402985,19.0,3671.91,1,6
26,5,942.87,0.375,26,188.574,158.288,5.0,942.87,1,1
250,22,3839.17,0.3658536585365853,4,174.5077272727273,5.534545454545455,0.0,0.0,0,0
34,30,8031.45,0.2727272727272727,5,267.715,5.073333333333334,0.0,0.0,0,5
81,28,3995.05,0.328125,35,142.68035714285716,38.05,0.0,0.0,0,5
17,1,56.22,0.3333333333333333,20,56.22,608.8000000000001,1.0,56.22,1,1
95,10,1853.39,0.35,9,185.339,27.396000000000004,0.0,0.0,0,1
101,3,142.14,0.2857142857142857,48,47.38,487.04,0.0,0.0,0,1
70,22,5306.9800000000005,0.2068965517241379,14,241.2263636363637,19.37090909090909,0.0,0.0,0,5
223,29,5558.2,0.3478260869565217,46,191.6620689655172,48.284137931034486,0.0,0.0,0,0
109,21,3212.63,0.2093023255813953,37,152.98238095238096,53.63238095238095,0.0,0.0,0,1
126,3,606.6800000000001,0.2307692307692307,5,202.2266666666667,50.73333333333334,0.0,0.0,0,1
168,8,848.65,0.3636363636363636,20,106.08125,76.10000000000001,0.0,0.0,0,1
117,23,3666.9,0.2608695652173913,32,159.4304347826087,42.35130434782609,0.0,0.0,0,1
93,1,92.8,0.0,42,92.8,1278.48,0.0,0.0,0,1
344,6,727.31,0.0833333333333333,29,121.21833333333332,147.1266666666667,0.0,0.0,0,0
332,28,5778.55,0.2686567164179104,13,206.3767857142857,14.132857142857144,0.0,0.0,0,0
20,39,6540.31,0.5,29,167.70025641025643,22.634871794871795,14.0,2331.87,1,5
179,7,1836.58,0.4285714285714285,10,262.36857142857144,43.48571428571429,0.0,0.0,0,1
27,14,2038.01,0.3157894736842105,8,145.57214285714286,17.394285714285715,14.0,2038.01,1,1
335,2,97.03,0.4,25,48.515,380.5,0.0,0.0,0,0
59,5,1164.37,0.25,42,232.874,255.696,0.0,0.0,0,1
364,12,1914.77,0.3076923076923077,10,159.5641666666667,25.36666666666667,0.0,0.0,0,0
281,4,585.65,0.5,24,146.4125,182.64,0.0,0.0,0,0
73,15,2702.54,0.3928571428571428,11,180.16933333333333,22.32266666666667,0.0,0.0,0,1
227,12,2840.97,0.3611111111111111,14,236.7475,35.513333333333335,0.0,0.0,0,0
123,13,2413.84,0.4090909090909091,39,185.68,91.32,0.0,0.0,0,1
291,36,8363.87,0.2777777777777778,13,232.32972222222224,10.992222222222225,0.0,0.0,0,0
288,1,125.5,0.0,6,125.5,182.64,0.0,0.0,0,0
66,1,251.5,0.125,34,251.5,1034.96,0.0,0.0,0,1
96,8,1092.12,0.6363636363636364,17,136.515,64.685,0.0,0.0,0,3
13,16,3398.02,0.4705882352941176,21,212.37625,39.9525,8.0,1497.15,1,5
146,28,6157.68,0.1571428571428571,10,219.9171428571429,10.871428571428572,0.0,0.0,0,5
29,33,6366.32,0.3114754098360656,8,192.91878787878787,7.37939393939394,33.0,6366.32,1,5
26,10,1227.47,0.3888888888888889,33,122.747,100.452,10.0,1227.47,1,1
88,26,3103.62,0.3529411764705882,21,119.37,24.586153846153845,0.0,0.0,0,5
128,5,741.1899999999999,0.4666666666666667,46,148.238,280.048,0.0,0.0,0,1
71,9,755.0600000000001,0.28,41,83.89555555555556,138.67111111111112,0.0,0.0,0,1
132,13,2529.39,0.2564102564102564,40,194.56846153846152,93.66153846153848,0.0,0.0,0,1
209,12,2235.15,0.3448275862068966,44,186.2625,111.61333333333334,0.0,0.0,0,0
263,1,324.84,0.0,3,324.84,91.32,0.0,0.0,0,0
144,26,3487.66,0.2765957446808511,42,134.14076923076922,49.17230769230769,0.0,0.0,0,5
30,4,741.22,0.5714285714285714,3,185.305,22.83,4.0,741.22,1,3
6,16,5162.34,0.4,40,322.64625,76.10000000000001,8.0,1571.16,1,5
258,32,5208.53,0.4393939393939394,20,162.7665625,19.025,0.0,0.0,0,0
132,11,2555.39,0.2962962962962963,23,232.3081818181818,63.64727272727273,0.0,0.0,0,1
305,24,5992.1900000000005,0.3478260869565217,49,249.67458333333332,62.14833333333334,0.0,0.0,0,0
168,42,6895.93,0.336734693877551,27,164.18880952380954,19.568571428571428,0.0,0.0,0,5
11,71,13476.34,0.3356164383561644,23,189.8076056338028,9.860845070422537,36.0,6877.12,1,6
116,33,7693.71,0.46,21,233.14272727272729,19.37090909090909,0.0,0.0,0,5
303,4,392.46,0.25,24,98.115,182.64,0.0,0.0,0,0
165,30,6418.9,0.3559322033898305,49,213.9633333333333,49.71866666666667,0.0,0.0,0,5
180,8,1197.49,0.2352941176470588,32,149.68625,121.76,0.0,0.0,0,0
111,13,2038.13,0.4857142857142857,6,156.77923076923076,14.049230769230771,0.0,0.0,0,5
20,7,891.08,0.25,37,127.29714285714286,160.89714285714285,7.0,891.0799999999999,1,1
29,15,1649.37,0.3055555555555556,19,109.958,38.55733333333333,3.0,201.51,1,1
17,3,412.85,0.2857142857142857,24,137.61666666666667,243.52,3.0,412.85,1,1
249,16,1579.36,0.5384615384615384,24,98.71,45.66,0.0,0.0,0,3
43,48,8525.9,0.4222222222222222,40,177.62291666666667,25.36666666666667,0.0,0.0,0,5
229,1,277.68,0.5,4,277.68,121.76,0.0,0.0,0,3
18,263,53896.3,0.3636363636363636,21,204.92889733840303,2.430570342205323,16.0,3834.04,1,4
9,22,4559.0,0.3529411764705882,14,207.22727272727272,19.37090909090909,22.0,4559.0,1,5
258,5,818.27,0.125,24,163.654,146.11200000000002,0.0,0.0,0,0
83,28,4905.66,0.3714285714285714,34,175.20214285714286,36.962857142857146,0.0,0.0,0,5
301,10,2364.28,0.4,46,236.42800000000005,140.024,0.0,0.0,0,0
204,12,1585.13,0.3076923076923077,28,132.09416666666667,71.02666666666667,0.0,0.0,0,0
222,22,2624.66,0.238095238095238,45,119.30272727272728,62.26363636363636,0.0,0.0,0,0
12,5,850.5,0.375,47,170.1,286.136,2.0,449.51,1,1
81,4,1000.97,0.5,20,250.2425,152.20000000000002,0.0,0.0,0,1
13,15,3224.14,0.3428571428571428,33,214.94266666666667,66.968,10.0,2206.66,1,1
305,8,1184.69,0.4375,48,148.08625,182.64,0.0,0.0,0,0
137,1,49.99,0.6666666666666666,38,49.99,1156.72,0.0,0.0,0,3
344,15,2215.63,0.4615384615384615,22,147.7086666666667,44.64533333333334,0.0,0.0,0,0
173,1,15.99,0.0,35,15.99,1065.4,0.0,0.0,0,1
64,2,360.0,0.0,32,180.0,487.04,0.0,0.0,0,1
13,1,28.41,0.0,39,28.41,1187.16,1.0,28.41,1,1
358,42,8608.1,0.380281690140845,43,204.9547619047619,31.164761904761907,0.0,0.0,0,0
108,2,390.61,0.0833333333333333,23,195.305,350.06,0.0,0.0,0,1
333,1,293.54999999999995,0.6666666666666666,48,293.54999999999995,1461.12,0.0,0.0,0,3
173,3,232.98,0.0,27,77.66,273.96,0.0,0.0,0,1
140,2,1463.96,0.625,8,731.98,121.76,0.0,0.0,0,3
302,3,312.58,0.0,19,104.19333333333331,192.78666666666663,0.0,0.0,0,0
208,9,1868.24,0.25,10,207.5822222222222,33.82222222222222,0.0,0.0,0,0
114,1,50.0,0.0,28,50.0,852.32,0.0,0.0,0,1
33,9,2779.12,0.3333333333333333,34,308.7911111111111,114.99555555555555,0.0,0.0,0,1
228,17,3217.2,0.3214285714285714,41,189.2470588235294,73.41411764705882,0.0,0.0,0,0
35,40,12877.35,0.3380281690140845,6,321.93375000000003,4.566000000000001,0.0,0.0,0,6
159,16,4158.71,0.325,37,259.919375,70.3925,0.0,0.0,0,1
283,6,608.15,0.1666666666666666,41,101.35833333333332,208.00666666666663,0.0,0.0,0,0
166,10,2332.47,0.2222222222222222,39,233.247,118.716,0.0,0.0,0,1
14,6,1303.38,0.5,26,217.23,131.90666666666667,6.0,1303.38,1,1
76,18,1807.06,0.40625,18,100.39222222222222,30.440000000000005,0.0,0.0,0,1
89,2,558.4,0.375,2,279.2,30.44,0.0,0.0,0,1
213,13,1886.79,0.2631578947368421,20,145.1376923076923,46.83076923076924,0.0,0.0,0,0
59,42,6822.33,0.3535353535353535,25,162.43642857142856,18.11904761904762,0.0,0.0,0,5
312,13,2817.7,0.3461538461538461,41,216.74615384615385,96.00307692307692,0.0,0.0,0,0
14,95,17395.13,0.3771428571428571,16,183.10663157894737,5.126736842105263,50.0,8825.93,1,6
187,8,941.5,0.5555555555555556,31,117.6875,117.955,0.0,0.0,0,3
11,11,2072.48,0.4117647058823529,18,188.40727272727275,49.8109090909091,5.0,980.0,1,1
85,14,2760.39,0.3902439024390244,2,197.17071428571427,4.348571428571429,0.0,0.0,0,1
171,1,85.0,0.0,26,85.0,791.44,0.0,0.0,0,1
143,59,8493.0,0.361344537815126,31,143.94915254237287,15.993898305084745,0.0,0.0,0,6
190,44,7607.29,0.2307692307692307,21,172.89295454545456,14.52818181818182,0.0,0.0,0,5
93,5,1141.54,0.5384615384615384,16,228.308,97.408,0.0,0.0,0,3
61,18,3709.07,0.3023255813953488,32,206.05944444444447,54.11555555555556,0.0,0.0,0,1
150,1,42.53,0.3333333333333333,4,42.53,121.76,0.0,0.0,0,1
67,26,5510.63,0.3829787234042553,7,211.9473076923077,8.195384615384615,0.0,0.0,0,5
196,10,2488.27,0.4761904761904761,49,248.827,149.156,0.0,0.0,0,3
303,5,472.38,0.4545454545454545,2,94.476,12.176,0.0,0.0,0,0
222,2,681.0,0.0,11,340.5,167.42000000000002,0.0,0.0,0,0
341,28,7176.37,0.42,39,256.2989285714286,42.39857142857143,0.0,0.0,0,0
19,1,26.06,0.0,37,26.06,1126.28,1.0,26.06,1,1
132,7,1712.53,0.5882352941176471,49,244.64714285714285,213.08,0.0,0.0,0,3
52,7,1475.21,0.25,9,210.74428571428567,39.13714285714286,0.0,0.0,0,1
259,9,1599.44,0.2857142857142857,26,177.71555555555557,87.93777777777778,0.0,0.0,0,0
4,24,6882.16,0.4,21,286.75666666666666,26.635,8.0,1366.28,1,5
88,27,4071.59,0.3818181818181818,36,150.79962962962964,40.58666666666667,0.0,0.0,0,5
70,1,257.99,0.0,18,257.99,547.9200000000001,0.0,0.0,0,1
90,20,8888.43,0.3142857142857143,17,444.4215,25.874,0.0,0.0,0,5
341,4,355.36,0.4,21,88.84,159.81,0.0,0.0,0,0
52,24,4520.62,0.2962962962962963,28,188.35916666666665,35.513333333333335,0.0,0.0,0,5
257,2,122.21,1.0,28,61.105,426.16,0.0,0.0,0,3
60,10,2267.2200000000003,0.25,9,226.72200000000004,27.396000000000004,0.0,0.0,0,1
3,27,3823.72,0.4358974358974359,47,141.61925925925925,52.98814814814815,14.0,2075.26,1,5
77,6,2099.6400000000003,0.7272727272727273,38,349.94000000000005,192.78666666666663,0.0,0.0,0,3
90,51,10282.49,0.3333333333333333,39,201.61745098039216,23.277647058823533,0.0,0.0,0,6
32,56,10913.87,0.2869565217391304,37,194.89053571428573,20.112142857142857,0.0,0.0,0,6
54,18,5160.36,0.3043478260869565,21,286.68666666666667,35.513333333333335,0.0,0.0,0,5
179,3,365.0,0.0,29,121.66666666666669,294.25333333333333,0.0,0.0,0,0
73,6,925.06,0.2857142857142857,22,154.17666666666665,111.61333333333334,0.0,0.0,0,1
269,2,636.9300000000001,0.3076923076923077,47,318.46500000000003,715.34,0.0,0.0,0,0
77,30,5981.96,0.375,6,199.39866666666663,6.088,0.0,0.0,0,5
31,46,6486.86,0.4675324675324675,30,141.0186956521739,19.85217391304348,0.0,0.0,0,5
256,4,149.64,0.2,22,37.41,167.42000000000002,0.0,0.0,0,0
23,69,13475.0,0.3565217391304348,29,195.28985507246375,12.793623188405798,69.0,13475.0,1,6
271,1,22.57,0.5,22,22.57,669.6800000000001,0.0,0.0,0,3
137,2,361.95,0.25,20,180.975,304.40000000000003,0.0,0.0,0,1
158,3,582.1,0.1666666666666666,13,194.03333333333333,131.90666666666667,0.0,0.0,0,1
16,36,8303.710000000001,0.2608695652173913,22,230.65861111111116,18.602222222222224,10.0,1365.01,1,5
67,14,2869.71,0.2258064516129032,44,204.9792857142857,95.66857142857144,0.0,0.0,0,1
178,12,3315.71,0.3214285714285714,9,276.30916666666667,22.83,0.0,0.0,0,0
121,31,4995.47,0.25,22,161.1441935483871,21.602580645161293,0.0,0.0,0,5
350,7,1526.23,0.4285714285714285,32,218.03285714285715,139.15428571428572,0.0,0.0,0,0
138,5,1007.22,0.4,16,201.444,97.408,0.0,0.0,0,1
153,48,7770.69,0.41,23,161.889375,14.585833333333332,0.0,0.0,0,5
60,31,14500.04,0.3333333333333333,20,467.7432258064516,19.63870967741936,0.0,0.0,0,6
3,16,3020.84,0.375,35,188.8025,66.5875,16.0,3020.84,1,5
195,14,3637.61,0.2666666666666666,2,259.82928571428573,4.348571428571429,0.0,0.0,0,0
92,6,1276.47,0.4545454545454545,4,212.745,20.293333333333333,0.0,0.0,0,1
127,4,307.75,0.6428571428571429,35,76.9375,266.35,0.0,0.0,0,3
13,15,2017.59,0.3333333333333333,28,134.506,56.821333333333335,9.0,1333.1,1,1
166,30,6524.91,0.2535211267605634,34,217.497,34.498666666666665,0.0,0.0,0,5
91,40,8129.04,0.4042553191489361,27,203.226,20.547,0.0,0.0,0,5
287,1,319.94,0.2,22,319.94,669.6800000000001,0.0,0.0,0,0
53,4,1541.05,0.6,46,385.2625,350.06,0.0,0.0,0,3
346,3,497.74,0.8,38,165.91333333333333,385.5733333333333,0.0,0.0,0,3
54,4,852.99,0.0,44,213.2475,334.84000000000003,0.0,0.0,0,1
131,11,1253.66,0.4090909090909091,40,113.96909090909092,110.6909090909091,0.0,0.0,0,1
11,15,2911.96,0.3888888888888889,26,194.13066666666663,52.76266666666667,15.0,2911.96,1,5
41,19,2823.63,0.3225806451612903,22,148.6121052631579,35.24631578947369,0.0,0.0,0,1
61,27,7162.08,0.4166666666666667,17,265.2622222222222,19.16592592592593,0.0,0.0,0,5
239,14,3947.93,0.4583333333333333,5,281.995,10.871428571428572,0.0,0.0,0,0
335,2,41.97,0.0,13,20.985,197.86,0.0,0.0,0,0
19,8,1415.5,0.4166666666666667,50,176.9375,190.25,8.0,1415.5,1,1
213,24,3985.78,0.2758620689655172,32,166.07416666666668,40.586666666666666,0.0,0.0,0,0
237,48,9362.42,0.2711864406779661,16,195.05041666666668,10.146666666666668,0.0,0.0,0,6
41,17,2979.92,0.4594594594594595,45,175.28941176470587,80.5764705882353,0.0,0.0,0,5
246,21,3815.89,0.3043478260869565,11,181.7090476190476,15.944761904761906,0.0,0.0,0,0
273,65,12546.75,0.3726708074534161,13,193.02692307692308,6.088,0.0,0.0,0,6
21,12,5428.4,0.2307692307692307,4,452.3666666666666,10.146666666666668,12.0,5428.4,1,1
90,20,3324.2,0.34375,48,166.20999999999998,73.05600000000001,0.0,0.0,0,5
14,17,6120.42,0.4285714285714285,24,360.0247058823529,42.974117647058826,10.0,2098.96,1,5
19,57,11906.24,0.3333333333333333,39,208.88140350877197,20.827368421052636,45.0,8493.64,1,6
281,11,1786.86,0.3846153846153846,22,162.44181818181818,60.88,0.0,0.0,0,0
14,26,3364.75,0.4090909090909091,43,129.41346153846155,50.34307692307693,19.0,2310.1,1,5
152,3,353.44,0.4,25,117.81333333333332,253.66666666666663,0.0,0.0,0,1
206,7,1026.04,0.2352941176470588,4,146.57714285714286,17.394285714285715,0.0,0.0,0,0
6,51,9102.8,0.3764705882352941,10,178.4862745098039,5.968627450980393,14.0,2908.7,1,6
80,3,516.74,0.3333333333333333,12,172.24666666666667,121.76,0.0,0.0,0,1
132,5,757.08,0.4705882352941176,35,151.416,213.08,0.0,0.0,0,1
20,22,4533.73,0.4047619047619047,16,206.07863636363635,22.13818181818182,5.0,977.93,1,5
66,8,1417.53,0.5333333333333333,7,177.19125,26.635,0.0,0.0,0,3
88,32,4800.78,0.4166666666666667,44,150.024375,41.855,0.0,0.0,0,5
364,8,2113.73,0.2857142857142857,30,264.21625,114.15,0.0,0.0,0,0
203,1,21.99,1.0,17,21.99,517.48,0.0,0.0,0,3
127,5,1207.18,0.4545454545454545,18,241.436,109.58400000000002,0.0,0.0,0,1
105,29,4188.62,0.367816091954023,33,144.4351724137931,34.63862068965518,0.0,0.0,0,5
265,6,982.88,0.125,9,163.81333333333333,45.66,0.0,0.0,0,0
271,5,375.99,0.2727272727272727,7,75.19800000000001,42.616,0.0,0.0,0,0
136,2,234.18,0.0,7,117.09,106.54,0.0,0.0,0,1
25,6,275.16,0.35,19,45.86000000000001,96.39333333333332,6.0,275.16,1,1
66,3,317.95,0.5,7,105.98333333333332,71.02666666666667,0.0,0.0,0,1
178,4,339.67,0.1666666666666666,15,84.9175,114.15,0.0,0.0,0,0
88,7,1916.52,0.1428571428571428,37,273.7885714285714,160.89714285714285,0.0,0.0,0,1
259,10,2584.94,0.3076923076923077,50,258.494,152.2,0.0,0.0,0,0
33,10,4273.65,0.3684210526315789,35,427.365,106.54,0.0,0.0,0,1
355,25,4895.42,0.3870967741935484,5,195.8168,6.088000000000001,0.0,0.0,0,0
202,7,1083.57,0.4,15,154.79571428571427,65.22857142857143,0.0,0.0,0,0
75,16,3450.31,0.3157894736842105,47,215.644375,89.4175,0.0,0.0,0,1
144,18,2873.08,0.4444444444444444,50,159.61555555555557,84.55555555555556,0.0,0.0,0,5
363,1,160.21,0.0,21,160.21,639.24,0.0,0.0,0,0
155,29,4412.97,0.2318840579710145,14,152.17137931034483,14.695172413793104,0.0,0.0,0,5
203,19,4361.86,0.3947368421052631,42,229.5715789473684,67.28842105263158,0.0,0.0,0,0
224,7,922.03,0.4444444444444444,44,131.71857142857144,191.33714285714288,0.0,0.0,0,0
48,8,985.95,0.1875,34,123.24375,129.37,0.0,0.0,0,1
129,10,1354.22,0.3846153846153846,29,135.422,88.276,0.0,0.0,0,1
105,12,1592.53,0.3103448275862069,25,132.71083333333334,63.41666666666666,0.0,0.0,0,1
30,21,3967.35,0.2413793103448276,30,188.92142857142855,43.48571428571429,2.0,411.1,1,1
202,11,2394.13,0.1578947368421052,50,217.64818181818185,138.36363636363637,0.0,0.0,0,0
111,71,27835.61,0.3511904761904761,30,392.05084507042255,12.861971830985915,0.0,0.0,0,7
76,1,205.0,1.0,27,205.0,821.88,0.0,0.0,0,3
169,11,1588.01,0.3125,6,144.36454545454546,16.603636363636365,0.0,0.0,0,1
265,2,198.5,0.4,3,99.25,45.66,0.0,0.0,0,0
111,9,1723.69,0.4166666666666667,25,191.5211111111111,84.55555555555556,0.0,0.0,0,1
79,10,1773.29,0.3333333333333333,28,177.329,85.232,0.0,0.0,0,1
153,7,521.75,0.5333333333333333,13,74.53571428571429,56.53142857142858,0.0,0.0,0,3
152,8,694.24,0.2727272727272727,10,86.78,38.05,0.0,0.0,0,1
45,7,1417.02,0.3076923076923077,47,202.43142857142857,204.38285714285715,0.0,0.0,0,1
195,22,3230.28,0.1428571428571428,46,146.8309090909091,63.64727272727273,0.0,0.0,0,0
164,1,1006.78,0.4444444444444444,32,1006.78,974.08,0.0,0.0,0,1
170,32,4584.91,0.2222222222222222,4,143.2784375,3.805,0.0,0.0,0,5
128,1,15.6,1.0,6,15.6,182.64,0.0,0.0,0,3
169,3,511.9,0.3529411764705882,42,170.63333333333333,426.16,0.0,0.0,0,1
267,10,1786.92,0.3478260869565217,6,178.692,18.264000000000003,0.0,0.0,0,0
173,8,865.66,0.4375,9,108.2075,34.245000000000005,0.0,0.0,0,1
16,24,6450.28,0.396551724137931,26,268.76166666666666,32.97666666666667,3.0,63.35,1,5
40,14,2162.11,0.3720930232558139,6,154.4364285714286,13.045714285714286,0.0,0.0,0,1
232,8,1550.47,0.2631578947368421,32,193.80875,121.76,0.0,0.0,0,0
109,1,105.5,1.0,2,105.5,60.88,0.0,0.0,0,3
230,17,2103.0,0.2962962962962963,39,123.70588235294116,69.8329411764706,0.0,0.0,0,0
41,23,3221.05,0.425,16,140.04565217391306,21.175652173913043,0.0,0.0,0,5
301,8,1002.28,0.4,22,125.285,83.71000000000001,0.0,0.0,0,0
84,104,18767.59,0.3989637305699481,26,180.45759615384617,7.61,0.0,0.0,0,7
91,2,51.97,0.5,20,25.985,304.40000000000003,0.0,0.0,0,1
364,5,589.52,0.0,19,117.904,115.672,0.0,0.0,0,0
263,8,1403.6,0.3636363636363636,7,175.45,26.635,0.0,0.0,0,0
145,23,4042.99,0.4489795918367347,27,175.7821739130435,35.73391304347826,0.0,0.0,0,5
97,39,6962.09,0.35,18,178.5151282051282,14.049230769230771,0.0,0.0,0,5
53,38,8409.91,0.2631578947368421,43,221.3134210526316,34.445263157894736,0.0,0.0,0,5
81,6,1003.55,0.45,18,167.25833333333333,91.32,0.0,0.0,0,1
93,49,8039.72,0.3875,42,164.07591836734696,26.091428571428573,0.0,0.0,0,5
188,16,1799.2,0.4358974358974359,41,112.45,78.0025,0.0,0.0,0,0
100,39,5547.91,0.3043478260869565,32,142.25410256410257,24.976410256410254,0.0,0.0,0,5
16,21,3810.66,0.2068965517241379,50,181.46,72.47619047619048,21.0,3810.66,1,1
195,5,303.7,0.5454545454545454,2,60.74,12.176,0.0,0.0,0,3
195,1,68.75999999999999,0.0,40,68.75999999999999,1217.6,0.0,0.0,0,0
257,1,330.0,0.0,9,330.0,273.96000000000004,0.0,0.0,0,0
227,3,154.04,0.4285714285714285,11,51.34666666666666,111.61333333333334,0.0,0.0,0,0
291,1,15.28,0.0,20,15.28,608.8000000000001,0.0,0.0,0,0
46,32,6340.46,0.3272727272727272,35,198.139375,33.29375,0.0,0.0,0,5
125,27,4243.81,0.2291666666666666,37,157.17814814814815,41.71407407407407,0.0,0.0,0,5
82,30,4971.08,0.3389830508474576,50,165.70266666666666,50.73333333333333,0.0,0.0,0,5
148,6,972.56,0.25,25,162.09333333333333,126.83333333333331,0.0,0.0,0,1
228,11,1112.82,0.2777777777777778,38,101.16545454545454,105.15636363636364,0.0,0.0,0,0
80,17,3026.91,0.28125,48,178.05352941176469,85.94823529411765,0.0,0.0,0,1
42,9,1108.83,0.2962962962962963,34,123.20333333333332,114.99555555555555,0.0,0.0,0,1
119,10,2871.92,0.3478260869565217,20,287.192,60.88000000000001,0.0,0.0,0,1
118,2,175.59,0.0,5,87.795,76.10000000000001,0.0,0.0,0,1
14,19,5266.07,0.3414634146341463,39,277.1615789473684,62.4821052631579,19.0,5266.07,1,5
157,24,4423.79,0.2567567567567567,32,184.3245833333333,40.586666666666666,0.0,0.0,0,5
168,24,4713.58,0.2833333333333333,7,196.39916666666667,8.878333333333334,0.0,0.0,0,5
19,14,2004.12,0.3125,47,143.15142857142857,102.19142857142856,1.0,158.38,1,1
42,71,11200.83,0.275,8,157.7581690140845,3.4298591549295776,0.0,0.0,0,6
363,4,609.53,0.2857142857142857,50,152.3825,380.5,0.0,0.0,0,0
287,4,1055.46,0.1666666666666666,46,263.865,350.06,0.0,0.0,0,0
258,5,998.48,0.3333333333333333,13,199.696,79.144,0.0,0.0,0,0
22,1,20.34,0.5,32,20.34,974.08,1.0,20.34,1,1
